STATE,COUNTY,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031+
TENNESSEE,CHEATHAM,138,3,88,62,0,0,0,0,0,0,0,0
TENNESSEE,CHESTER,728,549,743,286,0,90,86,55,0,16,0,2
TENNESSEE,CLAIBORNE,0,4,0,0,0,2,8,0,0,0,0,0
TENNESSEE,CLAY,0,15,0,0,0,0,13,42,0,0,0,0
TENNESSEE,COFFEE,59,0,0,0,0,0,0,0,13,0,0,0
TENNESSEE,CROCKETT,660,146,149,863,24,74,325,184,21,57,37,92
TENNESSEE,CUMBERLAND,548,0,93,30,37,0,949,20,80,0,0,0
TENNESSEE,DECATUR,283,50,85,240,7,0,49,57,16,1,0,64
TENNESSEE,DEKALB,58,29,0,11,0,0,0,0,0,0,0,0
TENNESSEE,DICKSON,420,0,41,7,0,0,0,0,0,0,0,0
TENNESSEE,DYER,480,219,453,390,5,8,207,50,86,0,0,444
TENNESSEE,FAYETTE,"2,958","2,741","1,342","2,549",66,507,996,525,92,64,0,95
TENNESSEE,FRANKLIN,21,66,3,26,0,29,201,17,0,0,0,0
TENNESSEE,GIBSON,844,"1,053",639,"1,143",18,8,"1,187",700,67,0,14,31
TENNESSEE,GILES,244,170,261,283,21,42,61,244,5,0,105,"1,064"
TENNESSEE,GRAINGER,0,0,0,0,0,7,4,1,0,0,0,0
TENNESSEE,GREENE,78,0,0,0,0,0,0,0,0,0,0,0
TENNESSEE,GRUNDY,36,0,46,0,0,0,0,20,0,0,0,0
TENNESSEE,HAMBLEN,0,0,0,0,0,1,1,0,0,0,0,0
TENNESSEE,HAMILTON,4,0,0,0,0,0,0,0,0,0,0,0
TENNESSEE,HANCOCK,3,0,0,0,0,0,0,0,0,0,0,0
TENNESSEE,HARDEMAN,"1,780",944,848,"1,064",3,563,436,351,60,63,0,90
TENNESSEE,HARDIN,"1,744","1,316",674,287,93,18,84,21,10,149,0,61
TENNESSEE,HAWKINS,1,0,22,0,0,0,0,0,0,0,0,0
TENNESSEE,HAYWOOD,"1,775",455,300,"2,538",372,595,874,559,153,128,309,428
TENNESSEE,HENDERSON,"1,652","1,075","1,037",642,47,255,266,202,19,7,0,35
TENNESSEE,HENRY,"1,148","1,255",920,871,146,90,213,79,4,6,0,32
TENNESSEE,HICKMAN,111,53,16,7,0,0,4,20,0,0,0,58
TENNESSEE,HUMPHREYS,0,0,0,4,0,0,0,0,0,0,0,373
TENNESSEE,JACKSON,4,0,1,0,0,0,4,0,0,0,0,0
TENNESSEE,KNOX,0,0,36,11,0,0,0,0,0,0,0,0
TENNESSEE,LAKE,32,41,10,0,8,0,0,0,26,0,0,0
TENNESSEE,LAUDERDALE,"1,044","1,356",426,994,254,180,982,568,14,3,33,50
TENNESSEE,LAWRENCE,"1,407","1,160",594,774,7,149,40,111,0,0,0,252
TENNESSEE,LEWIS,0,0,12,0,0,0,0,0,0,0,0,0
TENNESSEE,LINCOLN,27,10,80,0,37,3,45,187,0,52,29,0
TENNESSEE,LOUDON,0,0,0,26,0,0,0,0,0,0,0,0
TENNESSEE,MCMINN,0,0,42,44,0,0,0,0,0,0,0,0
TENNESSEE,MCNAIRY,"1,451","1,078","1,271",861,5,99,346,20,0,0,18,46
TENNESSEE,MACON,23,0,0,0,0,0,0,0,0,0,0,0
TENNESSEE,MADISON,749,642,858,"2,537",65,898,"2,451",620,39,51,283,373
TENNESSEE,MARION,31,0,4,0,0,0,0,0,0,0,0,0
TENNESSEE,MARSHALL,0,0,0,0,0,0,0,0,0,0,0,47
TENNESSEE,MAURY,34,245,0,27,0,0,12,7,2,0,0,347
TENNESSEE,MEIGS,67,0,60,242,0,0,0,0,0,0,0,0
TENNESSEE,MONTGOMERY,105,54,2,18,0,25,39,0,0,0,0,0
TENNESSEE,MOORE,0,0,0,0,0,0,13,0,0,0,0,0
TENNESSEE,MORGAN,0,0,0,0,0,0,301,0,0,0,0,0
TENNESSEE,OBION,"1,332","1,327",573,870,610,204,665,153,67,43,0,126
TENNESSEE,OVERTON,0,0,15,14,0,0,0,149,1,0,0,0
TENNESSEE,PERRY,86,59,5,18,10,17,3,21,0,0,0,26
TENNESSEE,POLK,0,31,0,0,0,0,0,0,0,0,0,0
TENNESSEE,PUTNAM,0,0,22,0,0,0,37,0,0,0,0,0
TENNESSEE,RHEA,0,81,0,20,0,0,0,0,0,0,0,16
TENNESSEE,ROANE,0,0,0,7,0,0,0,0,0,0,0,0
TENNESSEE,ROBERTSON,221,9,0,25,0,16,0,78,0,0,0,0
TENNESSEE,RUTHERFORD,0,5,0,0,0,0,0,0,0,0,0,0
TENNESSEE,SEQUATCHIE,0,50,12,0,0,0,0,0,0,0,0,0
TENNESSEE,SHELBY,516,95,98,443,0,0,188,14,16,0,0,144
TENNESSEE,STEWART,38,0,2,16,0,0,0,0,0,0,0,136
TENNESSEE,SULLIVAN,0,0,0,0,0,0,0,0,0,0,0,0
TENNESSEE,SUMNER,0,0,0,0,0,0,0,7,5,0,7,89
TENNESSEE,TIPTON,237,77,396,398,10,19,205,66,0,0,0,0
TENNESSEE,UNION,0,0,0,0,0,0,3,0,0,0,0,0
TENNESSEE,VAN BUREN,0,33,0,0,0,0,0,0,0,0,0,0
TENNESSEE,WARREN,0,0,0,0,0,0,7,0,31,0,0,0
TENNESSEE,WAYNE,222,222,101,218,35,124,321,341,11,20,44,429
TENNESSEE,WEAKLEY,"3,363","2,154",964,"1,512",69,97,"1,257",675,194,7,97,73
TENNESSEE,WHITE,48,0,19,12,0,0,0,0,0,0,0,0
TENNESSEE,WILSON,0,0,2,0,0,0,0,0,0,0,0,842
TEXAS,ANDREWS,"4,128",0,"6,489","1,741",0,0,"5,957","11,234",0,0,0,"8,402"
TEXAS,ANGELINA,280,0,0,0,0,0,0,0,0,0,0,0
TEXAS,ARCHER,112,0,0,0,0,0,0,19,0,0,0,0
TEXAS,ARMSTRONG,"5,517","1,872","7,591",785,0,0,0,0,0,0,0,254
TEXAS,ATASCOSA,0,0,48,0,0,0,0,0,0,0,0,69
TEXAS,AUSTIN,0,0,17,0,0,0,0,0,0,0,0,0
TEXAS,BAILEY,"1,377","38,533","40,036","2,360","2,058","14,428","28,638",212,348,870,"1,394","10,474"
TEXAS,BASTROP,40,0,0,0,0,0,0,0,0,0,0,0
TEXAS,BAYLOR,171,0,314,72,0,0,0,0,0,0,0,0
TEXAS,BEE,0,30,0,0,0,0,0,0,0,0,0,0
TEXAS,BELL,91,0,0,0,0,0,0,0,0,0,0,170
TEXAS,BORDEN,"1,900",129,"1,655",525,0,0,605,0,0,0,87,0
TEXAS,BOSQUE,0,0,0,244,0,0,0,0,0,0,0,0
TEXAS,BOWIE,0,0,94,0,0,0,0,0,0,0,0,0
TEXAS,BREWSTER,50,0,0,0,0,0,0,0,0,0,0,0
TEXAS,BRISCOE,"30,574","4,968","5,926","2,158",0,0,0,0,0,0,0,0
TEXAS,BROOKS,"1,064",0,0,0,0,0,0,0,0,0,0,0
TEXAS,BROWN,0,0,34,0,0,0,0,0,0,0,0,0
TEXAS,CALDWELL,45,0,0,0,0,0,0,0,0,0,0,0
TEXAS,CALHOUN,83,0,0,0,0,0,0,0,0,0,0,0
TEXAS,CALLAHAN,627,0,99,26,0,0,38,0,0,0,0,0
TEXAS,CAMERON,"1,381",166,340,0,0,0,"1,166",0,0,465,0,0
TEXAS,CARSON,"5,637","2,825","12,752","6,911",0,155,143,"1,869",0,0,0,0
TEXAS,CASTRO,"43,217","4,209","14,519","11,839",857,"4,116",156,0,0,"2,877",0,"4,124"
TEXAS,CHILDRESS,"11,297","7,952","7,480","1,791",0,0,2,3,0,0,0,0
TEXAS,CLAY,351,418,0,0,0,0,31,0,0,0,0,0
TEXAS,COCHRAN,"11,089","22,520","24,869",0,0,"7,924","3,834","2,366",0,0,"5,717","6,036"
TEXAS,COKE,38,510,0,0,0,0,0,0,0,0,0,0
TEXAS,COLEMAN,"1,108",288,289,392,0,7,0,0,0,0,0,0
TEXAS,COLLIN,0,0,0,27,0,0,0,0,0,0,0,0
TEXAS,COLLINGSWORTH,"13,496","8,048","8,454","1,823",0,0,"1,685",282,0,0,0,0
TEXAS,COLORADO,26,0,0,0,0,0,0,0,0,0,0,24
TEXAS,CONCHO,"1,570",95,"2,325","1,274",0,51,28,202,19,0,71,76
TEXAS,COTTLE,"15,412","6,459","10,459","1,570",0,0,243,0,0,0,0,0
TEXAS,CRANE,0,0,0,0,0,0,0,0,0,0,0,60
TEXAS,CROCKETT,291,312,0,0,0,0,0,0,0,0,0,101
TEXAS,CROSBY,"7,697","4,541","15,253","7,232",0,0,"2,245",551,48,0,0,0
TEXAS,CULBERSON,0,0,311,0,0,0,0,0,0,0,0,0
TEXAS,DALLAM,"23,844","13,323","19,739","5,548",112,115,798,0,0,0,0,0
TEXAS,DAWSON,"18,379","13,766","12,702","15,529","1,059","1,546","5,078",399,0,0,200,751
TEXAS,DEAF SMITH,"51,508","17,819","54,090","19,747",0,972,511,118,0,0,100,"2,004"
TEXAS,DELTA,283,5,7,38,0,0,0,0,32,0,0,5
TEXAS,DICKENS,"17,930","15,338","8,301","1,255",0,0,0,0,0,0,0,80
TEXAS,DIMMIT,45,0,0,0,0,87,0,0,0,0,0,0
TEXAS,DONLEY,"9,129","1,516","4,949","1,204",0,0,161,138,0,0,0,0
TEXAS,DUVAL,"2,883","2,061","1,355",577,0,0,0,0,0,0,0,0
TEXAS,EASTLAND,178,0,0,0,0,0,0,0,0,0,0,0
TEXAS,EDWARDS,15,0,0,0,0,0,0,0,0,0,0,0
TEXAS,ELLIS,226,86,127,0,0,16,62,0,0,0,0,138
TEXAS,FALLS,0,13,88,0,0,35,8,0,0,0,0,138
TEXAS,FANNIN,175,57,836,125,52,0,57,0,0,3,0,0
TEXAS,FAYETTE,202,0,0,0,0,0,0,0,0,0,0,204
TEXAS,FISHER,"10,771","6,948","6,656","1,532",7,0,102,0,0,0,0,308
TEXAS,FLOYD,"28,367","9,701","44,881","9,485",0,"5,744",493,0,21,0,0,815
TEXAS,FOARD,"2,846","2,658","1,290",175,0,0,0,0,0,0,0,0
TEXAS,FRIO,544,160,643,0,0,446,0,0,0,0,0,556
TEXAS,GAINES,"15,410","87,819","17,142","3,598","10,723",660,"6,417","9,209",484,0,702,"10,475"
TEXAS,GARZA,"6,316","2,836","3,584","3,542",10,0,0,0,62,0,75,172
TEXAS,GILLESPIE,0,12,0,0,0,0,0,0,0,0,0,0
TEXAS,GLASSCOCK,654,711,575,844,0,0,0,0,0,0,0,0
TEXAS,GOLIAD,32,0,104,18,0,16,26,8,0,0,0,22
TEXAS,GONZALES,0,0,0,0,0,0,0,0,0,0,0,314
TEXAS,GRAY,"3,895","1,560","7,237","1,631",0,0,0,0,0,0,136,106
TEXAS,GRAYSON,204,158,63,294,0,0,0,0,0,0,0,0
TEXAS,HALE,"38,443","3,114","21,848","17,635",0,"1,348","4,789",592,121,0,0,"1,470"
TEXAS,HALL,"22,475","5,706","12,615","3,030",0,0,506,0,0,0,0,0
TEXAS,HAMILTON,67,0,0,65,0,0,0,0,0,0,0,0
TEXAS,HANSFORD,"6,450","1,947","2,275",966,0,468,199,0,0,0,0,"4,166"
TEXAS,HARDEMAN,"5,761","3,474","3,007","1,447",0,0,0,0,0,0,0,409
TEXAS,HARTLEY,"11,489","4,262","5,257","3,888",0,0,549,0,0,0,0,0
TEXAS,HASKELL,"7,169","2,199","5,121",609,0,12,0,49,0,0,51,181
TEXAS,HAYS,0,17,0,0,0,0,0,0,0,0,0,0
TEXAS,HEMPHILL,"3,517",685,"2,445",983,0,0,256,0,0,0,0,835
TEXAS,HIDALGO,"2,204","3,213","2,734","4,674",0,0,"1,403",0,0,0,0,0
TEXAS,HILL,403,66,362,522,25,639,500,12,11,59,5,31
TEXAS,HOCKLEY,"31,546","13,219","14,482","26,254","3,529","2,170","1,428",202,306,0,"7,477","2,549"
TEXAS,HOPKINS,0,0,0,"1,392",0,0,0,0,0,0,0,0
TEXAS,HOUSTON,0,0,98,0,0,0,0,10,0,0,0,0
TEXAS,HOWARD,"4,532","1,675","8,005","7,136",0,0,185,0,0,0,0,0
TEXAS,HUDSPETH,0,"1,235",0,0,0,0,0,0,0,0,0,0
TEXAS,HUNT,242,57,0,0,0,0,0,0,0,0,0,0
TEXAS,HUTCHINSON,941,"1,150",0,0,0,0,294,0,0,0,0,0
TEXAS,IRION,0,0,166,0,0,0,0,0,0,0,0,0
TEXAS,JACK,182,0,0,0,0,0,0,0,0,0,0,0
TEXAS,JACKSON,98,0,0,0,0,0,0,0,0,0,0,0
TEXAS,JIM HOGG,"2,268",0,0,0,0,0,"1,486",0,0,0,0,0
TEXAS,JIM WELLS,"2,808",0,221,"1,296",0,0,0,0,0,0,0,0
TEXAS,JONES,"6,256","4,693","6,054","1,106",53,0,22,60,0,0,0,71
TEXAS,KARNES,0,0,31,0,0,0,0,0,0,0,0,0
TEXAS,KAUFMAN,65,0,0,0,0,0,0,0,0,0,0,0
TEXAS,KENDALL,0,0,0,0,3,0,0,0,0,0,0,0
TEXAS,KENEDY,477,0,0,0,0,0,0,0,0,0,0,0
TEXAS,KENT,0,"7,412","7,749",284,0,0,0,0,0,0,0,0
TEXAS,KING,"2,320","1,520","2,024",0,0,0,0,0,0,0,0,0
TEXAS,KINNEY,140,0,0,0,0,0,0,0,0,0,0,103
TEXAS,KLEBERG,457,0,39,0,0,0,40,0,0,0,0,0
TEXAS,KNOX,"1,613","1,149",610,946,0,0,0,0,0,0,0,0
TEXAS,LAMAR,803,"1,415","1,199",107,20,88,259,0,13,0,0,0
TEXAS,LAMB,"53,523","25,877","30,607","11,375",166,"1,545","2,040",708,0,174,"3,080",515
TEXAS,LASALLE,"1,567",0,347,0,0,0,0,0,0,0,0,0
TEXAS,LAVACA,0,5,0,15,0,0,0,0,0,0,0,0
TEXAS,LIMESTONE,"1,028",124,168,0,55,0,0,0,0,0,0,0
TEXAS,LIPSCOMB,"10,554","5,249","7,602","2,887",613,0,0,70,0,823,0,0
TEXAS,LIVE OAK,0,749,215,0,0,0,0,0,0,0,0,0
TEXAS,LUBBOCK,"6,190","5,126","8,554","4,471",22,88,451,19,0,0,61,"1,418"
TEXAS,LYNN,"13,158","4,669","13,208","4,378",0,251,"1,980",803,0,0,210,267
TEXAS,MCCULLOCH,103,464,366,104,0,37,0,70,0,0,0,0
TEXAS,MCLENNAN,217,32,0,0,0,0,40,0,0,20,0,0
TEXAS,MARTIN,"22,963","9,502","12,145","7,170",0,"1,871",90,0,0,0,0,128
TEXAS,MASON,79,0,0,15,0,0,0,0,0,0,0,0
TEXAS,MAVERICK,204,0,0,0,0,0,10,0,0,0,0,"1,044"
TEXAS,MEDINA,709,0,0,0,0,0,0,26,21,0,0,0
TEXAS,MENARD,0,103,0,0,0,0,0,78,44,56,0,5
TEXAS,MIDLAND,"3,198","1,051","2,864","2,278",0,0,135,0,0,0,0,0
TEXAS,MILLS,126,0,0,0,0,0,0,0,0,0,0,0
TEXAS,MITCHELL,"10,654","5,992","6,798","3,009",0,0,0,0,0,1,0,45
TEXAS,MONTAGUE,103,8,55,0,0,0,0,0,0,0,0,0
TEXAS,MOORE,"4,840",524,"4,878","1,277",0,"1,524","2,564",0,390,0,0,0
TEXAS,MOTLEY,"7,309","7,628","12,130","1,835",0,0,0,0,0,0,0,0
TEXAS,NAVARRO,789,61,26,0,0,0,0,0,0,0,0,406
TEXAS,NOLAN,"4,604","1,066","1,570","3,421",0,42,0,10,0,20,0,0
TEXAS,NUECES,14,0,311,0,0,0,0,0,0,0,0,9
TEXAS,OCHILTREE,"5,222","4,801","7,485","5,532",287,362,372,210,0,561,0,"8,157"
TEXAS,OLDHAM,"8,252","5,106","9,792",996,0,67,0,0,0,0,0,390
TEXAS,PARMER,"25,135","6,596","21,639","16,340",0,852,689,294,0,"1,171",0,"8,809"
TEXAS,PECOS,"2,213","1,711","2,797",733,0,0,0,0,0,0,0,0
TEXAS,POTTER,775,"1,180","2,308",963,0,0,0,0,0,0,0,0
TEXAS,PRESIDIO,752,0,0,0,0,0,0,0,0,0,0,0
TEXAS,RANDALL,"20,755","3,928","17,725","19,018",0,0,311,0,0,0,0,"1,212"
TEXAS,REAGAN,401,568,86,0,0,0,0,0,0,0,0,0
TEXAS,REAL,17,0,0,0,0,0,0,0,0,0,0,0
TEXAS,RED RIVER,"2,066","1,129","1,767",756,0,0,0,0,0,0,0,0
TEXAS,REEVES,"2,498",762,"4,736","2,360",0,0,0,0,0,0,0,0
TEXAS,ROBERTS,"3,532",806,"1,574",220,0,0,0,0,0,0,0,"3,900"
TEXAS,ROBERTSON,0,0,0,0,0,0,0,0,0,0,0,168
TEXAS,RUNNELS,"4,543","2,371","3,664","1,537",21,23,547,254,55,25,0,425
TEXAS,SAN SABA,0,0,0,0,0,0,0,28,0,0,0,0
TEXAS,SCHLEICHER,376,0,0,0,0,0,0,0,0,0,0,0
TEXAS,SCURRY,"11,258","4,072","6,226","2,300",0,0,0,0,0,0,0,57
TEXAS,SHACKELFORD,585,15,101,71,0,0,154,0,0,0,0,0
TEXAS,SHERMAN,"26,697","7,121","18,272","9,974",0,"2,004","2,603",119,0,0,0,0
TEXAS,SMITH,0,0,64,0,0,0,0,0,0,0,0,0
TEXAS,STARR,"4,841","5,643","4,668",85,0,0,901,0,0,0,0,0
TEXAS,STEPHENS,68,0,0,0,0,14,0,0,0,0,0,0
TEXAS,STONEWALL,"7,705","4,015","5,789","1,547",0,0,0,0,0,0,0,0
TEXAS,SUTTON,82,0,0,0,0,0,0,0,0,0,0,0
TEXAS,SWISHER,"69,731","15,891","13,858","3,879",0,"5,465",111,20,0,0,0,"2,385"
TEXAS,TAYLOR,"2,409",654,"2,481",440,0,98,53,0,0,0,0,39
TEXAS,TERRELL,0,304,0,0,0,0,0,0,0,0,0,0
TEXAS,TERRY,"30,001","22,917","26,854","6,493","3,644",577,"4,800",810,0,120,635,"2,937"
TEXAS,THROCKMORTON,103,10,261,0,0,0,0,0,0,0,0,0
TEXAS,TOM GREEN,686,14,0,0,0,0,192,41,0,0,0,108
TEXAS,UPTON,182,24,0,0,0,0,0,0,0,0,0,0
TEXAS,UVALDE,633,259,313,19,67,22,52,0,233,0,0,387
TEXAS,VAL VERDE,123,0,0,0,0,0,0,0,0,0,0,0
TEXAS,VICTORIA,49,0,0,0,0,0,0,14,0,0,0,83
TEXAS,WARD,966,0,0,0,0,0,0,0,0,0,0,0
TEXAS,WASHINGTON,19,94,7,0,0,0,0,0,0,0,0,0
TEXAS,WHEELER,"7,036","4,681","8,979","1,196",168,430,274,0,0,0,0,0
TEXAS,WILBARGER,"1,814","2,362",220,572,0,11,0,0,0,0,0,0
TEXAS,WILLACY,"1,561",0,0,0,0,0,0,0,0,0,0,0
TEXAS,WILLIAMSON,154,171,494,49,0,0,0,0,0,0,0,0
TEXAS,YOAKUM,"11,441","34,148","11,491","1,204",0,8,"1,233",806,240,0,138,175
TEXAS,YOUNG,0,0,7,0,0,0,0,21,0,0,0,0
TEXAS,ZAVALA,"1,132",458,0,0,0,0,0,0,0,0,0,0
UTAH,BOX ELDER,"47,799","6,405","6,847",938,195,0,944,0,0,0,0,186
UTAH,CACHE,"3,988","2,186","2,523","1,117",0,0,116,0,0,0,0,708
UTAH,JUAB,"9,694","1,692","3,510",201,0,0,0,0,0,0,0,0
UTAH,MILLARD,"4,908","3,037","1,602",79,0,0,0,0,0,0,0,0
UTAH,RICH,"5,148",0,"4,901","1,431",0,0,0,0,0,0,0,0
UTAH,SAN JUAN,"25,585","5,968","2,000",0,0,0,0,0,6,0,0,0
UTAH,TOOELE,209,0,0,0,0,0,0,0,0,0,0,0
UTAH,UINTAH,336,0,0,"1,563",0,0,0,0,0,0,0,0
UTAH,UTAH,"4,012","7,777","2,573",577,0,0,0,0,0,0,0,0
UTAH,WASHINGTON,612,0,0,79,0,0,0,0,0,0,0,0
VERMONT,ADDISON,66,145,21,119,106,41,15,13,17,31,90,307
VERMONT,BENNINGTON,2,2,0,0,0,5,0,0,0,0,0,0
VERMONT,CALEDONIA,8,2,0,0,0,0,0,0,0,6,0,13
VERMONT,CHITTENDEN,4,14,20,0,0,7,3,0,0,8,14,37
VERMONT,ESSEX,0,4,0,0,0,0,10,12,0,0,0,0
VERMONT,FRANKLIN,17,21,114,42,77,23,25,6,38,6,0,101
VERMONT,LAMOILLE,4,17,3,3,6,2,0,0,3,10,0,17
VERMONT,ORANGE,0,36,37,4,17,0,0,1,4,0,12,2
VERMONT,ORLEANS,0,13,100,0,18,4,9,14,4,1,19,10
VERMONT,RUTLAND,0,14,2,37,26,60,21,20,8,0,8,56
VERMONT,WASHINGTON,0,0,6,0,0,3,0,0,0,0,0,0
VERMONT,WINDHAM,0,0,18,0,4,10,3,0,0,1,0,0
VERMONT,WINDSOR,0,0,0,0,2,0,0,0,0,0,0,0
VIRGINIA,ACCOMACK,33,23,79,12,0,61,80,71,0,5,45,118
VIRGINIA,ALBEMARLE,31,35,112,32,17,133,94,19,34,6,0,68
VIRGINIA,ALLEGHANY,0,0,0,16,0,4,0,0,0,0,0,31
VIRGINIA,AMELIA,314,128,238,142,2,57,22,20,21,0,1,6
VIRGINIA,AMHERST,26,15,25,6,0,5,0,5,1,0,0,21
VIRGINIA,APPOMATTOX,45,25,63,0,10,0,14,4,7,6,4,0
VIRGINIA,AUGUSTA,120,151,381,133,103,203,199,48,84,33,134,362
VIRGINIA,BATH,97,0,0,0,0,66,46,5,0,0,0,7
VIRGINIA,BEDFORD,91,149,260,115,59,171,7,71,62,31,0,9
VIRGINIA,BLAND,0,9,8,0,4,18,4,4,16,0,1,0
VIRGINIA,BOTETOURT,15,9,5,7,0,82,17,8,9,48,1,36
VIRGINIA,BRUNSWICK,356,264,374,119,0,23,12,0,1,0,0,0
VIRGINIA,BUCKINGHAM,17,4,36,3,3,2,10,10,8,5,18,15
VIRGINIA,CAMPBELL,10,249,128,191,29,19,0,4,0,0,5,65
VIRGINIA,CAROLINE,0,0,2,53,0,0,20,0,0,1,18,12
VIRGINIA,CARROLL,37,28,34,47,3,52,25,44,13,15,23,31
VIRGINIA,CHARLES CITY,0,10,0,0,0,0,2,10,0,0,0,0
VIRGINIA,CHARLOTTE,62,84,0,127,0,2,15,0,6,11,0,0
VIRGINIA,CHESTERFIELD,0,0,9,0,0,4,0,0,0,0,0,0
VIRGINIA,CLARKE,0,7,40,0,0,11,2,0,13,0,30,14
VIRGINIA,CRAIG,20,21,0,0,0,6,0,16,2,0,0,0
VIRGINIA,CULPEPER,14,7,6,0,15,34,80,0,0,4,123,306
VIRGINIA,CUMBERLAND,0,0,96,1,0,0,10,9,9,11,20,99
VIRGINIA,DICKENSON,0,0,2,0,0,0,0,0,0,0,0,0
VIRGINIA,DINWIDDIE,325,292,126,233,11,27,141,0,1,4,0,20
VIRGINIA,ESSEX,123,146,115,37,0,0,13,17,0,1,0,0
VIRGINIA,FAUQUIER,37,25,46,0,39,31,35,1,10,0,19,262
VIRGINIA,FLOYD,0,0,0,1,0,3,4,0,6,0,0,9
VIRGINIA,FLUVANNA,13,9,11,3,8,15,9,0,4,5,11,28
VIRGINIA,FRANKLIN,30,3,13,3,0,6,27,6,16,4,0,60
VIRGINIA,FREDERICK,0,0,4,8,5,9,2,0,6,0,0,71
VIRGINIA,GLOUCESTER,20,0,0,2,0,0,0,0,0,0,0,0
VIRGINIA,GOOCHLAND,0,0,0,1,0,0,26,1,0,0,15,254
VIRGINIA,GRAYSON,0,4,60,21,6,22,15,4,46,42,10,23
VIRGINIA,GREENE,13,20,4,0,0,35,32,19,0,0,4,125
VIRGINIA,GREENSVILLE,76,116,180,65,0,66,108,0,0,32,23,804
VIRGINIA,HALIFAX,668,210,56,76,0,81,89,22,0,0,369,999
VIRGINIA,HANOVER,0,6,38,0,0,0,0,0,0,0,4,0
VIRGINIA,HENRY,2,2,0,0,0,0,4,0,7,0,0,49
VIRGINIA,HIGHLAND,5,36,24,40,31,44,159,22,17,17,6,60
VIRGINIA,ISLE OF WIGHT,28,0,24,6,23,76,6,0,2,35,0,47
VIRGINIA,KING AND QUEEN,34,59,7,75,0,9,13,0,0,0,0,0
VIRGINIA,KING GEORGE,114,6,128,65,50,5,23,6,12,0,5,23
VIRGINIA,KING WILLIAM,25,0,0,25,0,0,6,0,44,0,4,0
VIRGINIA,LANCASTER,0,84,59,0,0,0,0,0,0,0,0,0
VIRGINIA,LEE,11,3,17,0,0,0,2,2,0,0,2,0
VIRGINIA,LOUDOUN,9,0,0,0,0,0,0,0,0,0,14,0
VIRGINIA,LOUISA,53,71,26,10,1,53,67,13,32,0,111,84
VIRGINIA,LUNENBURG,85,97,115,148,0,0,74,0,0,0,6,15
VIRGINIA,MADISON,210,68,7,9,0,30,13,17,0,3,21,37
VIRGINIA,MATHEWS,3,0,0,0,0,0,0,0,5,0,0,0
VIRGINIA,MECKLENBURG,435,142,53,146,0,0,37,0,0,0,1,71
VIRGINIA,MIDDLESEX,7,0,1,12,0,0,50,0,0,0,0,0
VIRGINIA,MONTGOMERY,0,0,0,0,0,6,0,0,0,0,0,2
VIRGINIA,NELSON,0,18,5,1,6,25,52,0,10,2,5,47
VIRGINIA,NEW KENT,0,0,0,0,0,0,33,0,0,0,0,0
VIRGINIA,NORTHAMPTON,12,15,8,12,0,2,0,0,11,9,0,0
VIRGINIA,NORTHUMBERLAND,13,10,15,0,0,0,1,2,5,0,0,0
VIRGINIA,NOTTOWAY,51,135,131,4,2,3,34,11,13,1,7,19
VIRGINIA,ORANGE,10,43,6,10,0,48,144,69,0,0,0,3
VIRGINIA,PAGE,0,4,62,0,0,85,29,13,9,19,16,2
VIRGINIA,PATRICK,36,7,7,5,0,35,23,5,1,2,0,11
VIRGINIA,PITTSYLVANIA,294,139,68,270,10,54,165,40,32,14,2,38
VIRGINIA,POWHATAN,7,22,0,48,0,26,0,0,2,0,0,0
VIRGINIA,PRINCE EDWARD,224,109,265,106,18,24,152,50,15,24,80,7
VIRGINIA,PRINCE GEORGE,174,11,145,40,0,17,123,14,0,0,7,39
VIRGINIA,PRINCE WILLIAM,0,0,12,0,0,0,0,0,16,4,0,0
VIRGINIA,PULASKI,0,0,3,1,0,0,3,0,5,0,0,0
VIRGINIA,RAPPAHANNOCK,67,33,21,0,0,65,17,0,72,0,105,2
VIRGINIA,RICHMOND,22,35,7,0,0,0,3,2,13,0,2,30
VIRGINIA,ROANOKE,0,0,0,0,0,0,0,0,0,4,0,22
VIRGINIA,ROCKBRIDGE,19,59,86,16,14,39,55,14,0,0,37,29
VIRGINIA,ROCKINGHAM,83,55,246,25,11,232,72,24,19,42,167,82
VIRGINIA,RUSSELL,4,38,73,10,23,25,214,26,0,2,0,639
VIRGINIA,SCOTT,8,1,11,0,0,0,6,3,0,0,0,217
VIRGINIA,SHENANDOAH,42,2,12,0,18,26,80,0,38,0,4,64
VIRGINIA,SMYTH,25,7,64,22,17,22,17,9,0,1,24,5
VIRGINIA,SOUTHAMPTON,128,89,139,111,25,121,54,144,26,0,62,323
VIRGINIA,SPOTSYLVANIA,35,22,82,6,0,1,32,1,5,3,0,0
VIRGINIA,STAFFORD,29,1,0,2,0,0,0,7,0,0,0,0
VIRGINIA,SURRY,50,0,7,0,9,0,0,0,0,0,0,7
VIRGINIA,SUSSEX,90,7,37,22,131,31,67,94,6,0,30,93
VIRGINIA,TAZEWELL,5,15,0,0,0,23,18,18,0,3,0,84
VIRGINIA,WARREN,6,0,12,0,0,0,0,0,0,0,0,0
VIRGINIA,WASHINGTON,8,27,41,17,11,111,59,14,17,4,27,14
VIRGINIA,WESTMORELAND,9,53,50,28,0,7,0,0,2,0,121,3
VIRGINIA,WYTHE,41,30,17,6,73,25,13,35,62,11,9,0
